orderId,productId,quantity,price
ORD16816,PROD6,4,22.546080060216433
ORD16817,PROD1,8,48.31766073732986
ORD16818,PROD1,10,48.80292251056437
ORD16819,PROD3,9,70.47131239742828
ORD16820,PROD7,5,95.73011858266744
ORD16821,PROD4,5,33.28862750740079
ORD16822,PROD2,10,55.92267167987954
ORD16823,PROD7,7,44.32993482429628
ORD16824,PROD7,8,50.768221206880455
ORD16825,PROD7,6,56.6596572211604
ORD16826,PROD2,1,21.989450828477835
ORD16827,PROD4,4,58.950708810532056
ORD16828,PROD2,4,28.365319785864756
ORD16829,PROD2,10,80.57986363323342
ORD16830,PROD3,5,26.086045307891727
ORD16831,PROD5,6,68.49423796266885
ORD16832,PROD1,10,29.800234670866047
ORD16833,PROD9,4,46.38873615508404
ORD16834,PROD10,6,72.82858480093248
ORD16835,PROD4,10,18.306552599460158
ORD16836,PROD5,1,69.24709524507973
ORD16837,PROD9,5,68.15964126117126
ORD16838,PROD2,1,97.5837701547377
ORD16839,PROD9,10,73.86330400309032
ORD16840,PROD1,6,65.72624957455166
ORD16841,PROD3,4,79.78881257154052
ORD16842,PROD10,10,29.303886834040572
ORD16843,PROD4,2,84.06024405357483
ORD16844,PROD9,1,71.28626798916125
ORD16845,PROD9,9,77.85647976984286
ORD16846,PROD6,6,68.83117845923742
ORD16847,PROD7,2,62.326599669292165
ORD16848,PROD7,6,14.518588074364137
ORD16849,PROD4,4,54.986623236299046
ORD16850,PROD2,3,13.02315154689833
ORD16851,PROD1,6,71.53787536890778
ORD16852,PROD8,10,51.006362300693
ORD16853,PROD7,6,90.93196096870307
ORD16854,PROD8,1,77.55035742465518
ORD16855,PROD10,1,81.20465649725843
ORD16856,PROD1,6,24.80906717108191
ORD16857,PROD10,6,11.110725078969203
ORD16858,PROD5,6,23.718224449768062
ORD16859,PROD9,7,27.913990016353683
ORD16860,PROD7,2,77.58445187681914
ORD16861,PROD1,8,24.8217573248078
ORD16862,PROD7,10,77.16450192600674
ORD16863,PROD6,5,62.4998677948529
ORD16864,PROD8,10,54.449364555074176
ORD16865,PROD4,9,87.86455003091618
ORD16866,PROD7,6,38.78387610765522
ORD16867,PROD7,2,89.91941410760788
ORD16868,PROD4,6,58.18104822040084
ORD16869,PROD2,2,76.79071827337341
ORD16870,PROD8,7,30.731320355828135
ORD16871,PROD2,5,70.31132977127187
ORD16872,PROD3,8,25.860441110401272
ORD16873,PROD10,3,94.51353169328186
ORD16874,PROD5,10,42.85574721198204
ORD16875,PROD2,9,52.21312958399663
ORD16876,PROD4,1,94.5590621185643
ORD16877,PROD10,5,69.50202735261385
ORD16878,PROD10,1,57.41551305442189
ORD16879,PROD8,10,11.413775786636934
ORD16880,PROD5,1,35.17103281826914
ORD16881,PROD5,9,83.28628438909654
ORD16882,PROD7,4,32.427355843178546
ORD16883,PROD6,6,41.41823549630544
ORD16884,PROD5,7,15.991816080415944
ORD16885,PROD5,1,93.50042010457139
ORD16886,PROD2,8,36.500305219669535
ORD16887,PROD5,5,24.000550748099585
ORD16888,PROD7,7,30.14519931934504
ORD16889,PROD5,10,82.18985538660118
ORD16890,PROD4,1,40.506156865906945
ORD16891,PROD10,10,90.82196049523166
ORD16892,PROD4,5,23.460133885462454
ORD16893,PROD1,2,61.60945000144842
ORD16894,PROD9,1,63.93804301358991
ORD16895,PROD5,1,59.590655827309455
ORD16896,PROD7,10,81.89894053432269
ORD16897,PROD2,5,22.23902548334661
ORD16898,PROD3,5,46.308680949562046
ORD16899,PROD2,7,10.739727203013402
ORD16900,PROD5,4,60.13848377340693
ORD16901,PROD6,2,20.242850006650265
ORD16902,PROD4,2,96.43985890061336
ORD16903,PROD5,1,53.099849417648464
ORD16904,PROD9,2,35.40586726113976
ORD16905,PROD4,2,84.09968678481694
ORD16906,PROD9,2,84.99471767477819
ORD16907,PROD10,8,49.5432999821908
ORD16908,PROD4,6,23.17018667470947
ORD16909,PROD6,6,92.62990863371616
ORD16910,PROD1,9,88.10439213597468
ORD16911,PROD10,8,96.07582645945548
ORD16912,PROD8,7,23.7919492181764
ORD16913,PROD1,2,69.14627957266589
ORD16914,PROD8,2,62.44057424189839
ORD16915,PROD8,8,50.352980562230286
ORD16916,PROD8,6,51.73168076473284
ORD16917,PROD9,1,98.95495773321535
ORD16918,PROD8,10,34.58557043919491
ORD16919,PROD4,10,28.09743522955386
ORD16920,PROD1,8,91.41930767637439
ORD16921,PROD5,3,89.93328088649162
ORD16922,PROD8,1,40.05139435870424
ORD16923,PROD3,4,28.393869628922527
ORD16924,PROD6,2,36.385864469697616
ORD16925,PROD3,5,68.41089087078561
ORD16926,PROD8,4,59.799470957563024
ORD16927,PROD6,10,21.337983227605612
ORD16928,PROD5,7,50.75908821954642
ORD16929,PROD2,5,15.080770970687798
ORD16930,PROD10,10,44.61252993133145
ORD16931,PROD5,6,54.016193706001786
ORD16932,PROD1,3,14.724478361863813
ORD16933,PROD8,6,68.16675320000147
ORD16934,PROD5,9,50.17021291040728
ORD16935,PROD5,3,43.29258723229099
ORD16936,PROD2,2,68.05337004697907
ORD16937,PROD2,4,53.57404875262394
ORD16938,PROD5,9,78.17999170990913
ORD16939,PROD7,3,26.379688611807655
ORD16940,PROD8,9,58.29957623535806
ORD16941,PROD10,2,24.249391430684078
ORD16942,PROD5,2,51.414944275516035
ORD16943,PROD1,9,42.66959367885147
ORD16944,PROD9,9,42.76617954410688
ORD16945,PROD7,10,93.47731848037957
ORD16946,PROD10,2,13.009950055175759
ORD16947,PROD9,7,12.802053572586129
ORD16948,PROD10,6,55.84403373012277
ORD16949,PROD3,6,29.339181997563454
ORD16950,PROD4,9,32.867874908497875
ORD16951,PROD4,9,93.4460539352943
ORD16952,PROD10,8,75.82351893780805
ORD16953,PROD8,4,90.06144014395714
ORD16954,PROD2,7,46.527301248773796
ORD16955,PROD5,10,28.771459228624018
ORD16956,PROD2,7,67.78113808988383
ORD16957,PROD7,5,12.479793843396502
ORD16958,PROD1,4,54.343368835573926
ORD16959,PROD3,1,92.08727928769207
ORD16960,PROD1,10,91.64249519645777
ORD16961,PROD9,10,18.3457295983768
ORD16962,PROD5,10,51.33329465335706
ORD16963,PROD2,6,23.623127638127276
ORD16964,PROD2,4,37.02323290259882
ORD16965,PROD2,1,75.70203744906456
ORD16966,PROD10,4,70.53811382471321
ORD16967,PROD7,3,42.93043473088962
ORD16968,PROD1,9,98.94948547227521
ORD16969,PROD3,3,65.05384258681738
ORD16970,PROD1,6,25.25223212189932
ORD16971,PROD4,8,26.87996349172355
ORD16972,PROD4,9,71.05941581172911
ORD16973,PROD5,10,12.56176323027643
ORD16974,PROD7,9,47.97233537805055
ORD16975,PROD4,1,76.73221515051503
ORD16976,PROD8,1,55.38738267186065
ORD16977,PROD8,10,24.983695054594214
ORD16978,PROD9,7,66.41721484577047
ORD16979,PROD6,4,50.25725866581324
ORD16980,PROD1,8,80.33232473760526
ORD16981,PROD6,10,33.59183277020564
ORD16982,PROD7,5,79.47008934375214
ORD16983,PROD10,3,67.38057506254765
ORD16984,PROD10,2,10.911897685593692
ORD16985,PROD3,8,16.791468704287745
ORD16986,PROD2,9,98.39496379311852
ORD16987,PROD2,6,60.3314520098583
ORD16988,PROD6,3,77.9039569530485
ORD16989,PROD6,10,43.66813941873329
ORD16990,PROD3,6,91.17860699579055
ORD16991,PROD3,4,61.77051660430882
ORD16992,PROD8,8,34.97691760534069
ORD16993,PROD6,4,43.18967027606741
ORD16994,PROD1,2,20.349696973750746
ORD16995,PROD8,5,66.87295174368344
ORD16996,PROD2,6,15.410571304667704
ORD16997,PROD8,7,36.28970306872972
ORD16998,PROD6,8,87.1267053221224
ORD16999,PROD10,10,37.84395522289101
ORD17000,PROD3,2,62.508932670963716
ORD17001,PROD8,6,60.55924790597186
ORD17002,PROD2,10,57.246073588797984
ORD17003,PROD4,6,11.843029181969154
ORD17004,PROD3,4,10.30664340497994
ORD17005,PROD2,5,29.77282502777762
ORD17006,PROD5,3,76.3222605096116
ORD17007,PROD7,4,25.79362886286001
ORD17008,PROD2,9,63.67053261618374
ORD17009,PROD6,5,62.975777302638356
ORD17010,PROD10,1,95.09119903019173
ORD17011,PROD7,7,44.05476433992119
ORD17012,PROD10,9,19.397881171429816
ORD17013,PROD7,6,40.359294268157555
ORD17014,PROD1,3,87.38874797845959
ORD17015,PROD7,3,97.43108485139544
ORD17016,PROD8,1,42.412947603364444
ORD17017,PROD8,4,45.649713048615645
ORD17018,PROD9,8,26.215688718297326
ORD17019,PROD7,10,54.49805481950469
ORD17020,PROD8,4,83.66331881721823
ORD17021,PROD2,3,47.238676571051464
ORD17022,PROD5,3,45.74083086123179
ORD17023,PROD6,10,88.71872101154042
ORD17024,PROD7,5,88.81766928648607
ORD17025,PROD3,7,72.7806882624539
ORD17026,PROD3,7,69.59379681267342
ORD17027,PROD3,3,47.3286980345269
ORD17028,PROD6,6,19.36645107246217
ORD17029,PROD3,4,84.4846456612769
ORD17030,PROD10,7,98.29903246574946
ORD17031,PROD3,2,90.46588837963554
ORD17032,PROD3,6,80.22712316856256
ORD17033,PROD10,5,44.82589681973671
ORD17034,PROD3,10,31.20261717203256
ORD17035,PROD10,1,41.52152330523958
ORD17036,PROD6,2,40.45544451605939
ORD17037,PROD4,4,54.90539455403044
ORD17038,PROD7,7,80.74344779484622
ORD17039,PROD8,5,42.1890709496386
ORD17040,PROD9,8,66.16441169951717
ORD17041,PROD7,6,20.182515888263048
ORD17042,PROD5,9,69.42032370634259
ORD17043,PROD6,7,88.18759326847635
ORD17044,PROD5,8,17.252407913347298
ORD17045,PROD9,6,30.80809291547528
ORD17046,PROD8,8,62.30653770888566
ORD17047,PROD1,4,94.13610019953832
ORD17048,PROD9,4,32.04210866850137
ORD17049,PROD2,5,56.284217727693886
ORD17050,PROD1,6,40.46349773027856
ORD17051,PROD5,3,88.55546454504129
ORD17052,PROD7,9,26.431724912317232
ORD17053,PROD6,2,96.67741792981539
ORD17054,PROD6,7,33.104974215084006
ORD17055,PROD6,2,72.47446273790815
ORD17056,PROD9,5,76.66012970109026
ORD17057,PROD4,6,65.11171107451271
ORD17058,PROD8,6,78.86350543765161
ORD17059,PROD7,7,87.61651235821456
ORD17060,PROD5,3,77.28744842783176
ORD17061,PROD2,9,48.76814861457256
ORD17062,PROD3,8,39.01055096523529
ORD17063,PROD3,10,72.64364809697206
ORD17064,PROD10,1,58.49265673313016
ORD17065,PROD2,9,88.11737581476427
ORD17066,PROD5,9,27.981935555098193
ORD17067,PROD9,3,98.43432111503165
ORD17068,PROD10,10,49.28975872550198
ORD17069,PROD4,9,76.61180816136422
ORD17070,PROD10,2,89.06015560907768
ORD17071,PROD4,9,65.87157221145158
ORD17072,PROD10,10,15.764119813999843
ORD17073,PROD6,5,45.56394199425667
ORD17074,PROD9,7,15.565108574418382
ORD17075,PROD2,2,42.11813357426179
ORD17076,PROD8,10,65.9304818524634
ORD17077,PROD2,8,41.43739654697446
ORD17078,PROD5,1,60.404806014957856
ORD17079,PROD5,4,93.85505311386565
ORD17080,PROD6,1,55.31426373192748
ORD17081,PROD5,2,85.2772379766606
ORD17082,PROD5,8,59.33763945865201
ORD17083,PROD5,1,28.460357930532815
ORD17084,PROD3,2,89.85767713222978
ORD17085,PROD4,8,96.50614703004469
ORD17086,PROD9,6,95.79774968724097
ORD17087,PROD10,9,16.604360974507234
ORD17088,PROD8,9,25.252243805526476
ORD17089,PROD10,3,45.81299500901265
ORD17090,PROD1,6,97.63507326790834
ORD17091,PROD9,4,32.238145555095755
ORD17092,PROD8,6,44.299270254295834
ORD17093,PROD6,1,84.36038498799786
ORD17094,PROD5,1,98.62162436880958
ORD17095,PROD9,5,28.451814993454395
ORD17096,PROD4,8,96.39981722622329
ORD17097,PROD1,8,59.03772898174254
ORD17098,PROD1,3,40.07557023562016
ORD17099,PROD4,9,90.17903335825858
ORD17100,PROD7,1,55.7757768854903
ORD17101,PROD1,2,95.98642002731408
ORD17102,PROD4,3,80.45467647589037
ORD17103,PROD6,7,97.22446402499001
ORD17104,PROD7,7,47.52357295463556
ORD17105,PROD1,8,87.12366116174603
ORD17106,PROD8,8,63.2706637645512
ORD17107,PROD6,1,73.59063266857834
ORD17108,PROD8,3,53.10206248834619
ORD17109,PROD5,1,76.89151361194959
ORD17110,PROD6,9,56.176055470119145
ORD17111,PROD5,9,81.58080332521982
ORD17112,PROD7,10,89.35623034575208
ORD17113,PROD10,6,58.95772550771321
ORD17114,PROD6,7,26.575075919855305
ORD17115,PROD3,6,71.65440285029015
ORD17116,PROD2,8,27.678176567967192
ORD17117,PROD10,5,55.09491081051077
ORD17118,PROD9,1,71.61015399299328
ORD17119,PROD8,7,31.51158307872602
ORD17120,PROD6,6,32.407019243407305
ORD17121,PROD3,6,20.964625687338597
ORD17122,PROD1,8,32.875597795261655
ORD17123,PROD6,9,80.38346607307652
ORD17124,PROD7,1,10.069245924688026
ORD17125,PROD9,7,46.032924762794906
ORD17126,PROD10,1,48.71002125535324
ORD17127,PROD4,4,87.00464902510582
ORD17128,PROD3,7,83.56108320600458
ORD17129,PROD8,1,77.34394917248738
ORD17130,PROD6,4,19.419035422938805
ORD17131,PROD5,7,32.24450413786465
ORD17132,PROD2,10,77.8744396530219
ORD17133,PROD6,8,39.378094652817566
ORD17134,PROD4,2,33.27983694140123
ORD17135,PROD5,10,19.873874864545478
ORD17136,PROD3,10,76.46799102362388
ORD17137,PROD4,8,74.72136054054259
ORD17138,PROD5,2,43.67919909881287
ORD17139,PROD3,4,31.443697796068378
ORD17140,PROD5,8,79.88497973535688
ORD17141,PROD2,3,22.77239640120665
ORD17142,PROD4,1,80.23644763891299
ORD17143,PROD4,4,83.75213212769731
ORD17144,PROD8,10,60.7192673430648
ORD17145,PROD3,10,66.2138464892906
ORD17146,PROD1,2,49.26299312028139
ORD17147,PROD10,7,29.87674812485814
ORD17148,PROD5,9,21.53122740525277
ORD17149,PROD7,8,87.47452418187412
ORD17150,PROD3,8,91.40996378398636
ORD17151,PROD8,7,67.2483424368607
ORD17152,PROD6,5,44.81502085543808
ORD17153,PROD3,8,69.9090159181062
ORD17154,PROD5,5,56.85552479950048
ORD17155,PROD5,3,68.74294576029374
ORD17156,PROD10,9,76.61883388095019
ORD17157,PROD7,10,30.9212286813679
ORD17158,PROD1,8,10.883417790878822
ORD17159,PROD5,5,15.268577960302046
ORD17160,PROD8,9,17.91961975488691
ORD17161,PROD6,2,66.75848659139322
ORD17162,PROD6,5,15.204308524649537
ORD17163,PROD4,9,50.82331279875344
ORD17164,PROD7,10,90.35393602307629
ORD17165,PROD6,10,31.20272081808342
ORD17166,PROD6,7,62.87149208411329
ORD17167,PROD2,7,53.50122950572922
ORD17168,PROD8,9,25.40641648009468
ORD17169,PROD4,3,12.885308092861768
ORD17170,PROD6,10,77.1425159188593
ORD17171,PROD1,10,78.42279389733046
ORD17172,PROD5,9,58.65743782023488
ORD17173,PROD4,1,98.45213756857336
ORD17174,PROD9,4,87.13830026904569
ORD17175,PROD6,1,81.06624158236802
ORD17176,PROD8,7,73.19156800668452
ORD17177,PROD9,5,91.30545795101582
ORD17178,PROD9,5,85.65129288392299
ORD17179,PROD2,5,51.9765294302573
ORD17180,PROD9,8,98.76833545768878
ORD17181,PROD3,10,58.14906788929902
ORD17182,PROD8,7,86.9542408869099
ORD17183,PROD3,7,96.32840437335703
ORD17184,PROD5,2,85.85688798804689
ORD17185,PROD3,2,78.06341026529911
ORD17186,PROD2,6,24.96113749382014
ORD17187,PROD3,1,14.320171138774866
ORD17188,PROD2,8,46.13611480288135
ORD17189,PROD5,7,21.33714610989786
ORD17190,PROD6,7,54.59189894390655
ORD17191,PROD3,9,30.87470597122205
ORD17192,PROD5,5,53.56177567159589
ORD17193,PROD10,2,27.78174665804783
ORD17194,PROD10,8,41.692344773023756
ORD17195,PROD2,6,25.624275813716046
ORD17196,PROD5,6,72.60221124951343
ORD17197,PROD4,9,36.75569871637024
ORD17198,PROD3,1,19.361030753605018
ORD17199,PROD6,3,36.655754934713926
ORD17200,PROD7,5,52.744202144439015
ORD17201,PROD8,3,73.624846432624
ORD17202,PROD4,6,81.03451098351559
ORD17203,PROD3,9,63.99275085926564
ORD17204,PROD5,7,30.870523202996342
ORD17205,PROD1,7,49.88546933461835
ORD17206,PROD10,9,93.18258850676244
ORD17207,PROD4,4,11.291260426516915
ORD17208,PROD5,9,95.61076933116234
ORD17209,PROD1,8,16.676632468400822
ORD17210,PROD5,7,82.96509943216651
ORD17211,PROD8,1,86.72536716059847
ORD17212,PROD7,7,90.26700535881884
ORD17213,PROD10,2,33.9083903983817
ORD17214,PROD3,1,18.701825472246817
ORD17215,PROD5,10,26.53957730790251
ORD17216,PROD2,3,33.41581559219306
ORD17217,PROD4,1,99.73238022867467
ORD17218,PROD9,8,63.50706712792977
ORD17219,PROD7,7,27.244337243739125
ORD17220,PROD8,1,98.78830087014069
ORD17221,PROD8,3,67.5814169242708
ORD17222,PROD3,8,64.9404570186312
ORD17223,PROD3,4,84.93130747314922
ORD17224,PROD4,6,98.52959541538183
ORD17225,PROD3,7,40.5045851876379
ORD17226,PROD6,1,36.0255636882353
ORD17227,PROD2,8,42.68494598715026
ORD17228,PROD9,9,56.439457331613646
ORD17229,PROD1,2,45.024447204332695
ORD17230,PROD1,6,75.48787410369735
ORD17231,PROD10,5,59.56697150532583
ORD17232,PROD10,10,60.29551509589417
ORD17233,PROD1,7,59.24290275801004
ORD17234,PROD1,3,87.56367768415184
ORD17235,PROD5,6,67.15025735437851
ORD17236,PROD5,3,34.86069774568297
ORD17237,PROD9,2,52.42226939589288
ORD17238,PROD4,9,44.231443430014224
ORD17239,PROD2,8,42.078737912945236
ORD17240,PROD1,3,99.67644250932152
ORD17241,PROD8,4,75.76814261441615
ORD17242,PROD1,2,25.21725791695911
ORD17243,PROD10,4,65.62986965511556
ORD17244,PROD10,9,38.243244459712926
ORD17245,PROD5,4,16.640601734451543
ORD17246,PROD10,7,13.625845316276184
ORD17247,PROD6,6,63.756221346877076
ORD17248,PROD4,7,27.690063485370015
ORD17249,PROD1,5,90.92032747079655
ORD17250,PROD5,8,77.54879420342834
ORD17251,PROD9,3,43.58274950952573
ORD17252,PROD5,7,30.534224907682948
ORD17253,PROD1,1,20.756177419319517
ORD17254,PROD9,6,60.50148750588005
ORD17255,PROD10,9,44.83633169260855
ORD17256,PROD2,6,42.63330422814167
ORD17257,PROD2,2,87.42081430019084
ORD17258,PROD9,5,86.04035565815443
ORD17259,PROD7,3,37.18410897657075
ORD17260,PROD8,6,83.93061959387154
ORD17261,PROD10,2,71.50089898242723
ORD17262,PROD4,2,54.411975466725124
ORD17263,PROD1,6,16.95719750718199
ORD17264,PROD10,5,11.095833864605973
ORD17265,PROD9,4,35.1484786674486
ORD17266,PROD8,7,21.58559921343218
ORD17267,PROD2,3,39.23635870339203
ORD17268,PROD2,2,63.662291881110995
ORD17269,PROD7,1,83.6200534231275
ORD17270,PROD4,3,43.520655946042794
ORD17271,PROD7,6,33.77614435479417
ORD17272,PROD5,6,17.76260085315594
ORD17273,PROD6,2,45.829962845419104
ORD17274,PROD3,5,71.02082893066199
ORD17275,PROD9,7,85.74412703746671
ORD17276,PROD3,7,64.06405733882079
ORD17277,PROD4,7,36.14458877954438
ORD17278,PROD1,6,53.02620628761319
ORD17279,PROD9,2,84.75174212265435
ORD17280,PROD2,5,69.00545488477229
ORD17281,PROD10,2,92.14398167964957
ORD17282,PROD9,1,68.69513627813555
ORD17283,PROD7,6,98.15332431441757
ORD17284,PROD10,3,20.936845624447855
ORD17285,PROD5,6,75.5774554892292
ORD17286,PROD7,3,61.12729834511593
ORD17287,PROD7,5,57.0899005299814
ORD17288,PROD10,8,75.26382544304896
ORD17289,PROD6,3,56.23970028318942
ORD17290,PROD2,7,28.079581812619196
ORD17291,PROD10,6,66.25428383743281
ORD17292,PROD4,4,75.19789253695403
ORD17293,PROD6,6,70.99401052746728
ORD17294,PROD5,4,17.526321568913012
ORD17295,PROD1,9,60.854055074932006
ORD17296,PROD1,1,67.21445232921393
ORD17297,PROD8,5,62.669157409962615
ORD17298,PROD1,2,18.415456486213202
ORD17299,PROD5,7,76.74896680780272
ORD17300,PROD6,9,22.820017898187714
ORD17301,PROD5,7,16.056482311578364
ORD17302,PROD4,4,39.47217264233859
ORD17303,PROD7,5,82.23937837589116
ORD17304,PROD10,9,60.7301916214745
ORD17305,PROD8,1,60.733774069291016
ORD17306,PROD6,5,61.401596426949
ORD17307,PROD9,8,52.48221578387153
ORD17308,PROD3,6,56.05995774618398
ORD17309,PROD10,1,62.94249435955405
ORD17310,PROD5,6,20.34209624479408
ORD17311,PROD6,6,90.01109267952975
ORD17312,PROD3,8,65.62788164598501
ORD17313,PROD5,7,51.24490513677684
ORD17314,PROD8,8,92.92075991030374
ORD17315,PROD8,7,57.337088184360425
ORD17316,PROD8,3,50.97575553425874
ORD17317,PROD3,9,53.187664466838655
ORD17318,PROD8,2,45.76260041097706
ORD17319,PROD6,3,10.106807763224653
ORD17320,PROD1,4,13.205262924466751
ORD17321,PROD8,3,12.698462795291059
ORD17322,PROD10,2,34.80507121549805
ORD17323,PROD6,7,41.79423295568759
ORD17324,PROD4,2,56.23322373528522
ORD17325,PROD5,3,30.442246544192937
ORD17326,PROD4,5,42.26942972243798
ORD17327,PROD2,9,63.40295329872312
ORD17328,PROD4,1,97.56697556780898
ORD17329,PROD3,6,21.863600406679392
ORD17330,PROD7,1,21.640528013815455
ORD17331,PROD3,10,64.15535130697279
ORD17332,PROD10,3,48.20146579286937
ORD17333,PROD1,4,70.14185333811926
ORD17334,PROD5,3,53.50659700201677
ORD17335,PROD2,4,71.64525672673747
ORD17336,PROD5,3,45.73960259969518
ORD17337,PROD2,6,73.7854615080519
ORD17338,PROD4,9,17.61056357176447
ORD17339,PROD5,3,42.430700609039306
ORD17340,PROD1,2,77.33744970224421
ORD17341,PROD7,7,11.092235223414706
ORD17342,PROD3,6,18.964487592756683
ORD17343,PROD1,1,26.543275359648856
ORD17344,PROD6,1,61.57578938510579
ORD17345,PROD9,4,96.20198387437193
ORD17346,PROD1,6,38.37867650957597
ORD17347,PROD10,5,71.89067833778665
ORD17348,PROD2,1,40.859662054630746
ORD17349,PROD4,9,33.968114397300056
ORD17350,PROD3,7,90.25701543417556
ORD17351,PROD7,5,77.02902093379892
ORD17352,PROD10,5,68.44741167105515
ORD17353,PROD3,6,23.374775411151415
ORD17354,PROD1,3,33.01012476227464
ORD17355,PROD4,6,93.28144381714264
ORD17356,PROD4,7,26.71081102910896
ORD17357,PROD5,2,61.72609123893071
ORD17358,PROD7,8,89.93784769970075
ORD17359,PROD3,7,69.67961290890506
ORD17360,PROD9,5,85.72782509662315
ORD17361,PROD8,9,64.33404913675886
ORD17362,PROD2,8,10.932683072772315
ORD17363,PROD10,3,36.704638781849425
ORD17364,PROD4,2,13.809596436910114
ORD17365,PROD6,7,96.931612776006
ORD17366,PROD5,10,47.85569061919304
ORD17367,PROD9,2,37.304017511540955
ORD17368,PROD8,3,74.06316465632544
ORD17369,PROD7,2,40.53761256047512
ORD17370,PROD9,9,98.93645127649025
ORD17371,PROD7,3,36.16112696436568
ORD17372,PROD3,10,53.591546147577866
ORD17373,PROD6,4,10.999991859088501
ORD17374,PROD4,10,60.04863447490278
ORD17375,PROD7,1,60.693841006726416
ORD17376,PROD8,1,14.432694787374682
ORD17377,PROD8,9,87.94393626672964
ORD17378,PROD5,8,33.212739529048335
ORD17379,PROD7,5,39.75884054822991
ORD17380,PROD9,10,77.8389061565055
ORD17381,PROD3,3,90.35150587738009
ORD17382,PROD7,5,55.177570511350915
ORD17383,PROD9,1,88.53817920928326
ORD17384,PROD4,7,85.99825500783366
ORD17385,PROD6,5,68.49926884845718
ORD17386,PROD9,3,21.432012372110357
ORD17387,PROD9,4,30.584648327748855
ORD17388,PROD3,8,97.79959971655114
ORD17389,PROD9,2,44.48054886441717
ORD17390,PROD3,6,53.49866165422427
ORD17391,PROD10,10,30.502539998763595
ORD17392,PROD1,2,87.74273740319633
ORD17393,PROD1,9,76.03882300000822
ORD17394,PROD9,9,49.86088694351952
ORD17395,PROD7,7,93.24032000531092
ORD17396,PROD7,6,29.595249498760474
ORD17397,PROD4,4,30.938840346446
ORD17398,PROD9,5,63.374871732150716
ORD17399,PROD10,7,78.47182877966681
ORD17400,PROD6,2,38.8976382061886
ORD17401,PROD1,8,11.60202271132924
ORD17402,PROD10,2,20.51820343663514
ORD17403,PROD4,6,11.042529629383342
ORD17404,PROD1,8,90.91825808833143
ORD17405,PROD4,5,52.232709038389245
ORD17406,PROD8,5,20.326572647369545
ORD17407,PROD6,5,40.9573868286612
ORD17408,PROD6,5,23.15967609371419
ORD17409,PROD4,1,73.16181089286064
ORD17410,PROD7,7,43.370152386168556
ORD17411,PROD10,8,58.88693371246234
ORD17412,PROD6,2,14.017952850790966
ORD17413,PROD3,3,19.634430600283704
ORD17414,PROD5,4,83.62120066155036
ORD17415,PROD5,2,75.66809392819886
ORD17416,PROD5,2,41.696465801557224
ORD17417,PROD8,10,44.768023466122756
ORD17418,PROD9,5,28.564472862115736
ORD17419,PROD6,2,66.77630726516995
ORD17420,PROD8,2,89.97579315672733
ORD17421,PROD9,5,78.9076348768912
ORD17422,PROD4,4,75.40198392498466
ORD17423,PROD9,7,75.24554534480738
ORD17424,PROD8,10,99.94125443291632
ORD17425,PROD1,4,40.104821202810214
ORD17426,PROD6,1,63.70369944356206
ORD17427,PROD4,1,39.01274780478144
ORD17428,PROD3,2,39.26964331783882
ORD17429,PROD6,2,72.946763174467
ORD17430,PROD10,7,87.35571643871664
ORD17431,PROD3,5,91.16327565941619
ORD17432,PROD9,5,33.17672917794941
ORD17433,PROD9,5,45.46218534736555
ORD17434,PROD6,6,91.15747875947929
ORD17435,PROD10,8,34.05392655106328
ORD17436,PROD6,7,73.62709849380644
ORD17437,PROD6,10,76.33060172622415
ORD17438,PROD1,10,49.9196193533011
ORD17439,PROD4,3,40.790058283464134
ORD17440,PROD7,4,15.907874316105184
ORD17441,PROD6,3,17.12148171689727
ORD17442,PROD6,6,10.413957608171296
ORD17443,PROD8,3,70.03342503090028
ORD17444,PROD10,3,54.16789240373737
ORD17445,PROD3,7,66.78987458268679
ORD17446,PROD10,1,19.02724735939596
ORD17447,PROD8,10,92.61725450925078
ORD17448,PROD10,9,90.02390231167415
ORD17449,PROD10,6,38.155075173531905
ORD17450,PROD7,6,70.47021516272645
ORD17451,PROD4,3,10.945121552442327
ORD17452,PROD8,8,30.835340574073587
ORD17453,PROD1,3,38.58888586864914
ORD17454,PROD1,2,55.39345961620509
ORD17455,PROD9,9,64.65023556386006
ORD17456,PROD9,6,16.74924089764879
ORD17457,PROD1,10,39.640020620737744
ORD17458,PROD2,2,67.26177480174567
ORD17459,PROD8,9,18.49162956042769
ORD17460,PROD5,4,48.11686404996675
ORD17461,PROD10,5,62.821248287113804
ORD17462,PROD9,9,11.338454547219117
ORD17463,PROD1,3,40.96386760837245
ORD17464,PROD2,1,37.38357950065396
ORD17465,PROD9,4,31.285803030977867
ORD17466,PROD8,4,91.1311613671817
ORD17467,PROD10,8,84.59681938863842
ORD17468,PROD4,1,72.05358082962648
ORD17469,PROD8,4,69.61965160210403
ORD17470,PROD10,4,80.15087453822439
ORD17471,PROD2,8,91.42204828297751
ORD17472,PROD8,3,67.83099579406733
ORD17473,PROD1,8,76.4761539973351
ORD17474,PROD7,3,79.3355447529767
ORD17475,PROD2,5,39.58239457574145
ORD17476,PROD2,4,83.53894155231322
ORD17477,PROD7,4,27.279707980723835
ORD17478,PROD9,6,82.9899597504604
ORD17479,PROD10,1,39.561315585106634
ORD17480,PROD5,10,71.91811611122449
ORD17481,PROD5,1,56.72491597536156
